id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
11080,11,multiple_choice,exercise,11076,Which police type exists in every province?,Municipal police|Federal courts|Border guards|Small claims,0,,,
11081,11,multiple_choice,main,,What does the RCMP enforce across Canada?,Federal laws|Municipal bylaws|Provincial taxes|Traffic laws,0,,,"The Royal Canadian Mounted Police (RCMP) enforce federal laws throughout Canada, and serve as the provincial police in all provinces and territories except Ontario and Quebec, as well as in some municipalities."
11082,11,true_false,preview,11081,The RCMP enforces federal laws throughout Canada.,,true,,,
11083,11,true_false,exercise,11081,The RCMP polices most provinces and territories.,,true,,,
11084,11,select_blank,exercise,11081,RCMP is not provincial police in Ontario and ___.,Quebec|Alberta|Manitoba|Yukon,0,,,
11085,11,multiple_choice,exercise,11081,Which two provinces does the RCMP not police?,ON/QC|AB/MB|BC/YT|NS/NB,0,,,
11086,11,multiple_choice,main,,What do border guards inspect at the border?,Entering vehicles|Mail parcels|Only airplanes|Only ships,0,p36-border-guard-dog.jpeg,,Border guard with sniffer dog inspects the trunk of a car at the Canada-U.S.A. border.
11087,11,true_false,preview,11086,Border guards inspect vehicles at the Canada-U.S. border.,,true,,,
11088,11,true_false,exercise,11086,Sniffer dogs can help inspect vehicles at the border.,,true,,,
11089,11,select_blank,exercise,11086,A border guard inspected the ___ of a car.,trunk|roof|mirror|wheel,0,,,
11090,11,multiple_choice,exercise,11086,Who inspects vehicles at the Canada-U.S. border?,Border guards|Municipal police|Small claims|Lawyers,0,,,
11091,11,multiple_choice,main,,What can you do about police conduct concerns?,Contact police|Stay silent|Sue immediately|Do nothing,0,,,You can also question the police about their service or conduct if you feel you need to. Almost all police forces in Canada have a process by which you can bring your concerns to the police and seek action.
11092,11,true_false,preview,11091,You can question police about their conduct.,,true,,,
11093,11,true_false,exercise,11091,Almost all police forces have a complaints process.,,true,,,
11094,11,select_blank,exercise,11091,You can bring police concerns and seek ___.,action|silence|delay|punishment,0,,,
11095,11,multiple_choice,exercise,11091,How can you address a police complaint?,Contact police|Say nothing|File lawsuit|Just wait,0,,,
11096,11,multiple_choice,main,,What can lawyers do for you in Canada?,Represent you|Enforce laws|Write laws|Arrest suspects,0,,,Lawyers can help you with legal problems and act for you in court.
11097,11,true_false,preview,11096,Lawyers can act for you in court.,,true,,,
11098,11,true_false,exercise,11096,Lawyers can help you with legal problems.,,true,,,
11099,11,select_blank,exercise,11096,Lawyers can help you with ___ problems.,legal|medical|financial|technical,0,,,
11100,11,multiple_choice,exercise,11096,What do lawyers help you with?,Legal problems|Medical care|Car repairs|Home renovations,0,,,
11101,11,multiple_choice,main,,What are legal aid services for?,Affording lawyer|Replacing judges|Training police|Funding elections,0,,,"If you cannot pay for a lawyer, in most communities there are legal aid services available free of charge or at a low cost."
11102,11,true_false,preview,11101,Legal aid helps people who cannot afford a lawyer.,,true,,,
11103,11,true_false,exercise,11101,Legal aid is free or low cost.,,true,,,
11104,11,select_blank,exercise,11101,Legal aid services exist in most ___.,communities|courts|prisons|elections,0,,,
11105,11,multiple_choice,exercise,11101,Where can you find legal aid services?,Most communities|Only online|Only Ottawa|Only Parliament,0,,,
11106,11,multiple_choice,main,,What is an essential role of prisons?,Punishing criminals|Writing laws|Settling cases|Running elections,0,p37-handcuffs.jpeg,,Prisons have an essential role in punishing criminals and deterring crime.
11107,11,true_false,preview,11106,Prisons help punish criminals and deter crime.,,true,,,
11108,11,true_false,exercise,11106,Prisons play no role in Canada's justice system.,,false,,,
11109,11,select_blank,exercise,11106,Prisons help punish criminals and ___ crime.,deter|encourage|ignore|fund,0,,,
11110,11,multiple_choice,exercise,11106,What role do prisons play in Canada?,Punishing criminals|Writing laws|Settling cases|Running elections,0,,,
12001,12,multiple_choice,main,,What do Canada's national symbols express?,National identity|Favourite foods|Stock prices|Time zones,0,,,"Canada's symbols — objects, events and people with special meaning — together express the country's national identity."
12002,12,true_false,preview,12001,Canadian national symbols express national identity.,,true,,,
12003,12,true_false,exercise,12001,Canada has only one official national symbol.,,false,,,
12004,12,select_blank,exercise,12001,National symbols appear ___ this citizenship booklet.,throughout|outside|never in|beyond,0,,,
12005,12,multiple_choice,exercise,12001,Which best defines a national symbol?,Meaningful icon|Random object|Legal document|Tax form,0,,,
12006,12,multiple_choice,main,,How long has the Crown symbolized Canada's state?,400 years|50 years|10 years|1000 years,0,,,The Crown has been a symbol of the state in Canada for 400 years.
12007,12,true_false,preview,12006,The Crown has symbolized Canada's state for 400 years.,,true,,,
12008,12,true_false,exercise,12006,The Crown became a symbol of Canada only in 1980.,,false,,,
12009,12,multiple_choice,exercise,12006,Which best describes the Crown's role?,State symbol|Sports trophy|Bank logo|Airline brand,0,,,
12010,12,select_blank,exercise,12006,The Crown has symbolized the ___ for 400 years.,state|economy|weather|internet,0,,,
12011,12,multiple_choice,main,,Canada became a constitutional monarchy in what year?,1867|1901|1931|1982,0,,,"Canada has been a constitutional monarchy in its own right since Confederation in 1867, during Queen Victoria's reign."
12012,12,true_false,preview,12011,Canada became a constitutional monarchy at Confederation in 1867.,,true,,,
12013,12,multiple_choice,exercise,12011,Whose reign was Confederation during?,Queen Victoria|Charles III|Elizabeth II|George V,0,,,
12014,12,true_false,exercise,12011,Canada became a constitutional monarchy under Queen Victoria.,,true,,,
12015,12,select_blank,exercise,12011,Canada became a constitutional monarchy at ___.,Confederation|independence|the war|the election,0,,,
12016,12,multiple_choice,main,,Who is King of Canada today?,Charles III|Elizabeth II|Queen Victoria|George VI,0,,,"His Majesty King Charles the Third is the current King of Canada. (The book's own text still names Queen Elizabeth II, whose reign has since ended.)"
12017,12,true_false,preview,12016,King Charles III is the current King of Canada.,,true,,,
12018,12,multiple_choice,exercise,12016,What is King Charles III's title in Canada?,Canada's King|Prime Minister|Governor General|Chief Justice,0,,,
12019,12,true_false,exercise,12016,Queen Elizabeth II is Canada's current Sovereign.,,false,,,Queen Elizabeth II's reign has ended; His Majesty King Charles III is Canada's current Sovereign.
12020,12,select_blank,exercise,12016,King Charles III holds the title King of ___.,Canada|Ottawa|Quebec|Ontario,0,,,
12021,12,multiple_choice,main,,Which does the Crown symbolize in Canada?,"Parliament, courts|Private bank|Film studio|Grocery chain",0,,,"The Crown is a symbol of government, including Parliament, the legislatures, the courts, police services and the Canadian Forces."
12022,12,true_false,preview,12021,The Crown is a symbol of Parliament and the courts.,,true,,,
12023,12,true_false,exercise,12021,The Crown symbolizes the Canadian Forces.,,true,,,
12024,12,multiple_choice,exercise,12021,Which institution does the Crown symbolize?,The legislatures|Radio station|Film studio|Grocery chain,0,,,
12025,12,categorize,exercise,12021,Sort each institution by Crown symbolism.,Parliament↔Symbolized by Crown|Police services↔Symbolized by Crown|A shopping mall↔Not symbolized by Crown,,,,
12026,12,multi_select,exercise,12021,Which are symbols the Crown represents?,Parliament|Police services|Canadian Forces|Radio station,0|1|2,,,
12027,12,image_choice,exercise,12021,Which image shows the RCMP Musical Ride?,Mounted officers:paw-outline|Courtroom scene:hammer-outline|Parliament debate:business-outline,0,p39-rcmp-musical-ride.jpeg,,
12028,12,multiple_choice,main,,When was the new Canadian flag first raised?,1965|1921|1876|1948,0,p38-flag-1965.jpeg,,A new Canadian flag was raised for the first time in 1965.
12029,12,true_false,preview,12028,Canada's current flag was first raised in 1965.,,true,,,
12030,12,true_false,exercise,12028,The current maple leaf flag debuted in 1876.,,false,,,
12031,12,select_blank,exercise,12028,The new Canadian flag first flew in ___.,1965|1867|1921|1948,0,,,
12032,12,multiple_choice,exercise,12028,What year did Canada raise its new flag?,1965|1955|1975|1985,0,,,
12033,12,image_choice,exercise,12028,Which flag is Canada's flag of 1965?,Maple flag:flag-outline|Company logo:business-outline|Sports pennant:trophy-outline,0,p38-flag-1965.jpeg,,
12034,12,multiple_choice,main,,Where did the flag's red-white pattern originate?,Kingston RMC|Toronto Hall|Parliament Library|Halifax Harbour,0,,,"The red-white-red pattern comes from the flag of the Royal Military College, Kingston, founded in 1876."
12035,12,true_false,preview,12034,The flag's pattern comes from the Royal Military College's flag.,,true,,,
12036,12,true_false,exercise,12034,"The Royal Military College, Kingston, was founded in 1876.",,true,,,
12037,12,select_blank,exercise,12034,The flag's pattern comes from a college in ___.,Kingston|Victoria|Regina|Winnipeg,0,,,
12038,12,multiple_choice,exercise,12034,The Royal Military College is located in which city?,Kingston|Kelowna|Kamloops|Kenora,0,,,
12039,12,multiple_choice,main,,Since when have red and white been Canada's colours?,1921|1867|1965|1948,0,,,"Red and white had been colours of France and England since the Middle Ages, and the national colours of Canada since 1921."
12040,12,true_false,preview,12039,Red and white became Canada's national colours in 1921.,,true,,,
12041,12,true_false,exercise,12039,Red and white were colours of France and England.,,true,,,
12042,12,select_blank,exercise,12039,Red and white became Canada's national colours in ___.,1921|1867|1965|2005,0,,,
12043,12,multiple_choice,exercise,12039,Which two colours are Canada's national colours?,Red/white|Blue/gold|Green/white|Black/red,0,,,
12044,12,multiple_choice,main,,What is Canada's official Royal Flag?,Union Jack|Red Ensign|Quebec flag|Provincial flag,0,,,The Union Jack is our official Royal Flag.
12045,12,true_false,preview,12044,The Union Jack is Canada's official Royal Flag.,,true,,,
12046,12,true_false,exercise,12044,The Union Jack has no official status in Canada.,,false,,,
12047,12,select_blank,exercise,12044,Canada's official Royal Flag is the ___.,Union Jack|Red Ensign|maple flag|fleur-de-lys,0,,,
12048,12,multiple_choice,exercise,12044,Which flag serves as Canada's Royal Flag?,Union Jack|Quebec flag|Ontario flag|Alberta flag,0,,,
12049,12,multiple_choice,main,,About how long did the Red Ensign serve?,100 years|10 years|50 years|200 years,0,p38-red-ensign.jpeg,,"The Canadian Red Ensign served as the Canadian flag for about 100 years, and has been carried officially by veterans since 2005."
12050,12,true_false,preview,12049,The Red Ensign was Canada's flag for about 100 years.,,true,,,
12051,12,true_false,exercise,12049,Veterans have carried the Red Ensign officially since 2005.,,true,,,
12052,12,select_blank,exercise,12049,Veterans have carried the Red Ensign officially since ___.,2005|1965|1921|1948,0,,,
12053,12,multiple_choice,exercise,12049,What replaced the Red Ensign in 1965?,Maple flag|Union Jack|Quebec's flag|RCMP flag,0,,,
12054,12,image_choice,exercise,12049,Which flag is the Canadian Red Ensign?,Royal crest:flag-outline|Blue flag:flag-outline|Provincial crest:ribbon-outline,0,p38-red-ensign.jpeg,,
12055,12,multiple_choice,main,,What is Canada's best-known symbol?,Maple leaf|The beaver|The fleur-de-lys|The mace,0,,,The maple leaf is Canada's best-known symbol.
12056,12,true_false,preview,12055,The maple leaf is Canada's best-known symbol.,,true,,,
12057,12,true_false,exercise,12055,The beaver is Canada's best-known symbol.,,false,,,
12058,12,select_blank,exercise,12055,Canada's best-known symbol is the ___.,maple leaf|beaver|mace|crown,0,,,
12059,12,multiple_choice,exercise,12055,Which symbol is most associated with Canada?,Maple leaf|Palm tree|Cactus plant|Oak leaf,0,,,
12060,12,multiple_choice,main,,Who first adopted the maple leaf as a symbol?,French Canadians|British soldiers|Dutch settlers|Spanish explorers,0,,,"Maple leaves were adopted as a symbol by French Canadians in the 1700s, have appeared on Canadian uniforms and insignia since the 1850s, and are carved into the headstones of fallen soldiers."
12061,12,true_false,preview,12060,French Canadians adopted the maple leaf symbol in the 1700s.,,true,,,
12062,12,true_false,exercise,12060,The maple leaf appeared on Canadian uniforms since the 1850s.,,true,,,
12063,12,select_blank,exercise,12060,Maple leaves are carved into fallen soldiers' ___.,headstones|passports|coins|flags,0,,,
12064,12,multiple_choice,exercise,12060,Since when has the maple leaf marked Canadian insignia?,1850s|1921|1965|1776,0,,,
12065,12,order,exercise,12060,Order these maple leaf milestones earliest to latest.,French Canadians adopt it (1700s)|Appears on uniforms and insignia (1850s)|Becomes Canada's flag emblem (1965),,,,
12066,12,multiple_choice,main,,In what year was the fleur-de-lys adopted?,496|1000|1608|1867,0,,,"It is said that the lily flower (fleur-de-lys) was adopted by the French king in the year 496, becoming the symbol of French royalty for more than 1,000 years, including the colony of New France."
12067,12,true_false,preview,12066,The fleur-de-lys was adopted by a French king in 496.,,true,,,
12068,12,true_false,exercise,12066,"The fleur-de-lys symbolized French royalty for over 1,000 years.",,true,,,
12069,12,select_blank,exercise,12066,The fleur-de-lys was the flower of French ___.,royalty|parliament|currency|sport,0,,,
12070,12,multiple_choice,exercise,12066,The fleur-de-lys symbolized royalty in which colony?,New France|New England|Upper Canada|Rupert's Land,0,,,
12071,12,multiple_choice,main,,When did Quebec adopt its own flag?,1948|1965|1867|1921,0,,,"Revived at Confederation and included in the Canadian Red Ensign, the fleur-de-lys is central to Quebec's flag, adopted in 1948, based on the Cross and the fleur-de-lys."
12072,12,true_false,preview,12071,Quebec adopted its own flag in 1948.,,true,,,
12073,12,true_false,exercise,12071,Quebec's flag is based on the Cross and the fleur-de-lys.,,true,,,
12074,12,select_blank,exercise,12071,Quebec's 1948 flag is based on Cross and ___.,fleur-de-lys|maple leaf|beaver|mace,0,,,
12075,12,multiple_choice,exercise,12071,The fleur-de-lys appeared in which earlier Canadian flag?,Red Ensign|Union Jack|1965 flag|RCMP flag,0,,,
12076,12,multiple_choice,main,,When did Canada adopt its official coat of arms?,After WWI|At Confederation|After WWII|In 1965,0,p38-royal-arms.jpeg,,"As an expression of national pride after the First World War, Canada adopted an official coat of arms and a national motto."
12077,12,true_false,preview,12076,Canada adopted its coat of arms after World War I.,,true,,,
12078,12,true_false,exercise,12076,The coat of arms was adopted before Confederation.,,false,,,
12079,12,select_blank,exercise,12076,The coat of arms expressed national ___ after WWI.,pride|debt|defeat|confusion,0,,,
12080,12,multiple_choice,exercise,12076,Where can the coat of arms be seen today?,Dollar bills|Movie posters|Sports jerseys|Restaurant menus,0,,,
12081,12,image_choice,exercise,12076,Which image shows the Royal Arms of Canada?,Currency arms:ribbon-outline|Jersey crest:shirt-outline|Licence plate:card-outline,0,p38-royal-arms.jpeg,,
12082,12,multiple_choice,main,,What is Canada's national motto?,A-mari-usque-ad-mare|E-pluribus-unum|In-God-We-Trust|Dieu-et-mon-droit,0,,,"Canada's national motto, A mari usque ad mare, means ""from sea to sea"" in Latin."
12083,12,true_false,preview,12082,"Canada's national motto means ""from sea to sea.""",,true,,,
12084,12,true_false,exercise,12082,Canada's motto is written in Latin.,,true,,,
12085,12,select_blank,exercise,12082,A-mari-usque-ad-mare means from ___ to sea.,sea|coast|shore|land,0,,,
12086,12,multiple_choice,exercise,12082,What does Canada's motto mean in English?,From-sea-to-sea|Peace-and-order|Strength-and-honour|United-we-stand,0,,,
12087,12,multiple_choice,main,,Which is included in Canada's coat of arms?,Maple leaves|Palm tree|Cactus plant|Desert eagle,0,,,"The arms contain symbols of England, France, Scotland and Ireland, as well as red maple leaves."
12088,12,true_false,preview,12087,Canada's coat of arms includes red maple leaves.,,true,,,
12089,12,true_false,exercise,12087,Canada's coat of arms includes a symbol of Ireland.,,true,,,
12090,12,multiple_choice,exercise,12087,Which country's symbol appears in the coat of arms?,Scotland|Japan|Mexico|Brazil,0,,,
12091,12,categorize,exercise,12087,Sort each item by coat-of-arms inclusion.,England's symbol↔In the coat of arms|Red maple leaves↔In the coat of arms|A shopping mall logo↔Not in the coat of arms,,,,
12092,12,multi_select,exercise,12087,Which nations' symbols appear in the coat of arms?,England|France|Scotland|Japan,0|1|2,,,
12093,12,multiple_choice,main,,Whose traditions do the Parliament Buildings embody?,French-English-Aboriginal|French only|English only|Aboriginal only,0,p38-parliament-dusk.jpeg,,"The towers, arches, sculptures and stained glass of the Parliament Buildings embody the French, English and Aboriginal traditions, and the Gothic Revival architecture popular in Queen Victoria's time."
12094,12,true_false,preview,12093,"The Parliament Buildings embody French, English and Aboriginal traditions.",,true,,,
12095,12,true_false,exercise,12093,The Parliament Buildings use Gothic Revival architecture.,,true,,,
12096,12,select_blank,exercise,12093,The Parliament Buildings were built in ___ Revival style.,Gothic|Baroque|Modernist|Art Deco,0,,,
12097,12,multiple_choice,exercise,12093,When were the Parliament Buildings completed?,1860s|1920s|1900s|1940s,0,,,
12098,12,image_choice,exercise,12093,Which image shows the Parliament Buildings?,Dusk towers:business-outline|Sunset beach:sunny-outline|Subway station:train-outline,0,p38-parliament-dusk.jpeg,,
12099,12,multiple_choice,main,,What destroyed Parliament's original Centre Block?,Accidental fire|A flood|An earthquake|A storm,0,,,The Centre Block was destroyed by an accidental fire in 1916 and rebuilt in 1922. The Library is the only part of the original building remaining.
12100,12,true_false,preview,12099,The Centre Block was destroyed by fire in 1916.,,true,,,
12101,12,true_false,exercise,12099,The Library is Centre Block's only original part remaining.,,true,,,
12102,12,select_blank,exercise,12099,The Centre Block was rebuilt in ___.,1922|1916|1927|1965,0,,,
12103,12,multiple_choice,exercise,12099,Which original part of Centre Block survived the fire?,The Library|Senate chamber|Peace Tower|Main entrance,0,,,
12104,12,multiple_choice,main,,What do the Books of Remembrance record?,Names-of-war-dead|Prime ministers|Tax laws|Election results,0,,,"The Memorial Chamber within the Peace Tower, completed in 1927, contains the Books of Remembrance, in which are written the names of soldiers, sailors and airmen who died serving Canada."
12105,12,true_false,preview,12104,The Books of Remembrance list Canadians who died in wars.,,true,,,
12106,12,true_false,exercise,12104,The Books of Remembrance are kept in the Memorial Chamber.,,true,,,
12107,12,select_blank,exercise,12104,The Books of Remembrance sit inside the ___ Chamber.,Memorial|Senate|Judicial|Cabinet,0,,,
12108,12,multiple_choice,exercise,12104,The Peace Tower honours which war?,WWI|1812 War|Boer War|Korean War,0,,,
12109,12,select_blank,exercise,12104,The Peace Tower was completed in ___.,1927|1916|1922|1980,0,,,
12110,12,multiple_choice,main,,In which style is Quebec's National Assembly built?,2nd Empire|Gothic Revival|Art Deco|Modernist style,0,,,"The Quebec National Assembly is built in the French Second Empire style, while other provinces' legislatures are Baroque, Romanesque and neoclassical."
12111,12,true_false,preview,12110,Quebec's National Assembly is built in French Second Empire style.,,true,,,
12112,12,true_false,exercise,12110,All provincial legislatures share one identical architectural style.,,false,,,
12113,12,select_blank,exercise,12110,Provincial legislatures reflect ___ heritage in their design.,Greco-Roman|Egyptian|Aztec|Norse,0,,,
12114,12,multiple_choice,exercise,12110,Which style describes some provincial legislatures?,Neoclassical|Brutalist|Postmodern|Deconstructivist,0,,,
12115,12,multiple_choice,main,,What is considered Canada's national winter sport?,Ice hockey|Curling|Skiing|Lacrosse,0,,,"Hockey is Canada's most popular spectator sport and is considered the national winter sport, developed in Canada in the 1800s."
12116,12,true_false,preview,12115,Hockey is considered Canada's national winter sport.,,true,,,
12117,12,true_false,exercise,12115,Ice hockey was developed in Canada in the 1800s.,,true,,,
12118,12,select_blank,exercise,12115,Hockey is Canada's most popular ___ sport.,spectator|banned|foreign|summer,0,,,
12119,12,multiple_choice,exercise,12115,In which century was ice hockey developed in Canada?,1800s|1600s|1700s|1900s,0,,,
12120,12,multiple_choice,main,,Who donated the Stanley Cup?,Lord Stanley|Queen Victoria|John Macdonald|Adrienne Clarkson,0,,,"The National Hockey League plays for the championship Stanley Cup, donated by Lord Stanley, the Governor General, in 1892."
12121,12,true_false,preview,12120,Lord Stanley donated the Stanley Cup in 1892.,,true,,,
12122,12,true_false,exercise,12120,The Clarkson Cup is awarded for women's hockey.,,true,,,
12123,12,select_blank,exercise,12120,The Clarkson Cup was established in ___.,2005|1892|1965|1980,0,,,
12124,12,multiple_choice,exercise,12120,Who established the Clarkson Cup?,Adrienne Clarkson|Lord Stanley|Queen Victoria|Vincent Massey,0,,,
12125,12,image_choice,exercise,12120,Which image shows a Stanley Cup celebration?,Cup celebration:trophy-outline|Curling match:snow-outline|Soccer match:football-outline,0,p39-stanley-cup.jpeg,,
12126,12,multiple_choice,main,,Adrienne Clarkson was the first GG of what origin?,Asian origin|European origin|South-American origin|African origin,0,,,"Adrienne Clarkson, the 26th Governor General, was the first Governor General of Asian origin."
12127,12,true_false,preview,12126,Adrienne Clarkson was Canada's first Governor General of Asian origin.,,true,,,
12128,12,true_false,exercise,12126,Adrienne Clarkson served as the 26th Governor General.,,true,,,
12129,12,select_blank,exercise,12126,Adrienne Clarkson was Canada's ___ Asian-origin GG.,first|second|third|fourth,0,,,
12130,12,multiple_choice,exercise,12126,What position did Adrienne Clarkson hold?,Governor General|Prime Minister|Chief Justice|House Speaker,0,,,
12131,12,multiple_choice,main,,Which sport is Canada's official summer sport?,Lacrosse|Soccer|Baseball|Tennis,0,,,"Lacrosse, first played by Aboriginal peoples, is Canada's official summer sport. Canadian football is the second most popular sport; curling was introduced by Scottish pioneers; soccer has the most registered players."
12132,12,true_false,preview,12131,Lacrosse is Canada's official summer sport.,,true,,,
12133,12,true_false,exercise,12131,Canadian football is the second most popular sport.,,true,,,
12134,12,true_false,exercise,12131,Soccer has the most registered players of any Canadian sport.,,true,,,
12135,12,select_blank,exercise,12131,Curling was introduced to Canada by ___ pioneers.,Scottish|French|Dutch|Spanish,0,,,
12136,12,multiple_choice,exercise,12131,Which sport originated with Aboriginal peoples?,Lacrosse|Curling|Soccer|Football,0,,,
12137,12,multiple_choice,main,,Which company first adopted the beaver as a symbol?,HBC|CPR|Bank-of-Canada|Royal-Canadian-Legion,0,,,"The beaver was adopted centuries ago as a symbol of the Hudson's Bay Company, and became an emblem of the St. Jean Baptiste Society, a French-Canadian patriotic association, in 1834."
12138,12,true_false,preview,12137,The beaver was first adopted as a Hudson's-Bay-Company symbol.,,true,,,
12139,12,true_false,exercise,12137,The beaver became an emblem of the St.-Jean-Baptiste-Society in 1834.,,true,,,
12140,12,select_blank,exercise,12137,The St.-Jean-Baptiste-Society is a French-Canadian ___ association.,patriotic|banking|sports|academic,0,,,
12141,12,multiple_choice,exercise,12137,The St.-Jean-Baptiste-Society adopted the beaver in which year?,1834|1921|1965|1948,0,,,
12142,12,multiple_choice,main,,The beaver appears on which Canadian coin?,Five-cent coin|One-dollar coin|The quarter|Two-dollar coin,0,p39-beaver.jpeg,,"The industrious beaver can be seen on the five-cent coin, and on the coats of arms of Saskatchewan and Alberta and of cities such as Montreal and Toronto."
12143,12,true_false,preview,12142,The beaver appears on Canada's five-cent coin.,,true,,,
12144,12,true_false,exercise,12142,The beaver appears on Saskatchewan's coat of arms.,,true,,,
12145,12,select_blank,exercise,12142,The beaver appears on ___'s coat of arms.,Alberta|Nunavut|Yukon|P.E.I.,0,,,
12146,12,multiple_choice,exercise,12142,Which city's coat of arms features the beaver?,Toronto|Halifax|Victoria|St. John's,0,,,
12147,12,image_choice,exercise,12142,Which animal is Canada's industrious symbol?,Beaver:paw-outline|Lion:paw-outline|Eagle:paw-outline,0,p39-beaver.jpeg,,
12148,12,multiple_choice,main,,What are Canada's two official languages?,English/French|English/Spanish|French/German|English/Mandarin,0,,,English and French are the two official languages and are important symbols of identity.
12149,12,true_false,preview,12148,English and French are Canada's two official languages.,,true,,,
12150,12,true_false,exercise,12148,French speakers are called Francophones.,,true,,,
12151,12,select_blank,exercise,12148,English speakers in Canada are called ___.,Anglophones|Francophones|Loyalists|Patriots,0,,,
12152,12,multiple_choice,exercise,12148,Who is exempt from the official-language citizenship rule?,55+ applicants|Under 18|New immigrants|Permanent residents,0,,,
12153,12,multiple_choice,main,,When did Parliament pass the Official Languages Act?,1969|1921|1867|1980,0,,,"Parliament passed the Official Languages Act in 1969, establishing equality between French and English, maintaining minority-language communities, and promoting equality of both languages in Canadian society."
12154,12,true_false,preview,12153,The Official Languages Act was passed in 1969.,,true,,,
12155,12,true_false,exercise,12153,The Official Languages Act aims to maintain minority-language communities.,,true,,,
12156,12,select_blank,exercise,12153,The Official-Languages-Act promotes equality of French and ___.,English|Spanish|German|Mandarin,0,,,
12157,12,multi_select,exercise,12153,Which are objectives of the Official Languages Act?,Parliament equality|Support minorities|Promote equality|Ban French,0|1|2,,,
12158,12,multiple_choice,main,,When was O Canada proclaimed the national anthem?,1980|1880|1921|1965,0,,,O Canada was proclaimed as the national anthem in 1980. It was first sung in Quebec City in 1880.
12159,12,true_false,preview,12158,O Canada became Canada's national anthem in 1980.,,true,,,
12160,12,true_false,exercise,12158,O Canada was first sung in Quebec City.,,true,,,
12161,12,select_blank,exercise,12158,O Canada was first sung in ___.,1880|1980|1921|1867,0,,,
12162,12,multiple_choice,exercise,12158,French/English Canadians sing O Canada with what difference?,Different words|Different melody|Different key|Different name,0,,,
12163,12,multiple_choice,main,,What is Canada's Royal Anthem called today?,God-Save-the-King|O Canada|Dieu-protège-la-Reine|The-Maple-Leaf-Forever,0,,,"The Royal Anthem, ""God Save the King,"" can be played or sung to honour the Sovereign, His Majesty King Charles III — the book's own text says ""Queen,"" reflecting the earlier Elizabeth II era."
12164,12,true_false,preview,12163,The Royal Anthem of Canada honours the reigning Sovereign.,,true,,,
12165,12,true_false,exercise,12163,"Today the Royal Anthem is titled ""God Save the King.""",,true,,,
12166,12,select_blank,exercise,12163,The Royal Anthem honours the ___.,Sovereign|Prime Minister|Governor General|Chief Justice,0,,,
12167,12,multiple_choice,exercise,12163,Who does Canada's Royal Anthem honour today?,Charles III|Elizabeth II|Queen Victoria|George VI,0,,,
12168,12,multiple_choice,main,,When did Canada start the Order of Canada?,1967|1980|1921|1945,0,p40-oscar-peterson-order-of-canada.jpeg,,"After using British honours for many years, Canada started its own honours system with the Order of Canada in 1967, the centennial of Confederation."
12169,12,true_false,preview,12168,The Order of Canada began in 1967.,,true,,,
12170,12,true_false,exercise,12168,1967 marked the centennial of Confederation.,,true,,,
12171,12,select_blank,exercise,12168,"Before 1967, Canada used ___ honours.",British|American|French|no,0,,,
12172,12,multiple_choice,exercise,12168,Official awards recognizing citizens are called what?,Honours|Fines|Permits|Licences,0,,,
12173,12,image_choice,exercise,12168,Which photo shows an Order of Canada ceremony?,Award presentation:ribbon-outline|Hockey game:trophy-outline|Election ballot:checkbox-outline,0,p40-oscar-peterson-order-of-canada.jpeg,,
12174,12,multiple_choice,main,,What is the Victoria Cross?,Highest honour|Hockey trophy|Citizenship exam|Coin design,0,,,"The Victoria Cross (V.C.) is the highest honour available to Canadians, awarded for the most conspicuous bravery in the presence of the enemy. It has been awarded to 96 Canadians since 1854."
12175,12,true_false,preview,12174,The Victoria Cross is the highest honour available to Canadians.,,true,,,
12176,12,true_false,exercise,12174,The Victoria Cross was awarded to 96 Canadians since 1854.,,true,,,
12177,12,select_blank,exercise,12174,The Victoria Cross is awarded for conspicuous ___.,bravery|attendance|seniority|wealth,0,,,
12178,12,multiple_choice,exercise,12174,Since what year has V.C. been awarded to Canadians?,1854|1867|1917|1943,0,,,
12179,12,multiple_choice,main,,Who was the first Canadian to win the V.C.?,Alexander-Roberts-Dunn|William Hall|Billy Bishop|Paul Triquet,0,p41-dunn-vc.jpeg,,"Then-Lieutenant Alexander Roberts Dunn, born in present-day Toronto, earned the V.C. in the Charge of the Light Brigade at Balaclava (1854) during the Crimean War."
12180,12,true_false,preview,12179,Alexander Roberts Dunn was the first Canadian awarded the V.C.,,true,,,
12181,12,true_false,exercise,12179,Dunn earned his V.C. in the Charge of Light Brigade.,,true,,,
12182,12,select_blank,exercise,12179,Dunn earned the V.C. during the ___ War.,Crimean|Boer|Korean|Cold,0,,,
12183,12,multiple_choice,exercise,12179,Dunn was born in present-day which city?,Toronto|Montreal|Halifax|Winnipeg,0,,,
12184,12,image_choice,exercise,12179,"Which portrait shows Alexander Roberts Dunn, V.C.?",Bearded officer:person-outline|Modern photograph:camera-outline|Cartoon drawing:brush-outline,0,p41-dunn-vc.jpeg,,
12185,12,multiple_choice,main,,Who was the first black recipient of the V.C.?,William Hall|Alexander-Roberts-Dunn|Filip Konowal|Robert-Hampton-Gray,0,p41-hall-vc.jpeg,,"Able Seaman William Hall of Horton, Nova Scotia, whose parents were American slaves, was the first black man awarded the V.C., for his role in the Siege of Lucknow (1857)."
12186,12,true_false,preview,12185,William Hall was the first black man awarded the V.C.,,true,,,
